title,price,availability,link
Persona 4 Arena Ultimax,"43,99 €",,https://sandbox.oxylabs.io/products/354
Pikmin 3 Deluxe,"84,99 €",,https://sandbox.oxylabs.io/products/355
Fire Emblem: Path of Radiance,"89,99 €",,https://sandbox.oxylabs.io/products/356
Super Mega Baseball,"72,99 €",,https://sandbox.oxylabs.io/products/357
DDRMAX: Dance Dance Revolution,"87,99 €",,https://sandbox.oxylabs.io/products/358
F355 Challenge,"83,99 €",,https://sandbox.oxylabs.io/products/359
The Elder Scrolls III: Bloodmoon,"83,99 €",,https://sandbox.oxylabs.io/products/360
Boom Blox,"80,99 €",,https://sandbox.oxylabs.io/products/361
Maximo: Ghosts to Glory,"89,99 €",,https://sandbox.oxylabs.io/products/362
BlazBlue: Central Fiction,"77,99 €",,https://sandbox.oxylabs.io/products/363
80 DAYS,"78,99 €",,https://sandbox.oxylabs.io/products/364
Hearthstone: Heroes of Warcraft - Goblins Vs. Gnomes,"61,99 €",,https://sandbox.oxylabs.io/products/365
MotorStorm,"74,99 €",,https://sandbox.oxylabs.io/products/366
WHAT THE GOLF?,"83,99 €",,https://sandbox.oxylabs.io/products/367
God of War: Origins Collection,"87,99 €",,https://sandbox.oxylabs.io/products/368
Xenogears,"92,99 €",,https://sandbox.oxylabs.io/products/369
Space Rangers 2: Rise of the Dominators,"89,99 €",,https://sandbox.oxylabs.io/products/370
Tetris DS,"79,99 €",,https://sandbox.oxylabs.io/products/371
Shin Megami Tensei: Devil Survivor,"45,99 €",,https://sandbox.oxylabs.io/products/372
Battlefield 3,"75,99 €",,https://sandbox.oxylabs.io/products/373
Monster Hunter Tri,"85,99 €",,https://sandbox.oxylabs.io/products/374
Return to Castle Wolfenstein: Tides of War,"87,99 €",,https://sandbox.oxylabs.io/products/375
Heroes of Might and Magic IV,"76,99 €",,https://sandbox.oxylabs.io/products/376
Command & Conquer: Red Alert 2,"89,99 €",,https://sandbox.oxylabs.io/products/377
Shogun: Total War,"84,99 €",,https://sandbox.oxylabs.io/products/378
Mega Man X Legacy Collection,"86,99 €",,https://sandbox.oxylabs.io/products/379
Rayman Legends: Definitive Edition,"84,99 €",,https://sandbox.oxylabs.io/products/380
Shin Megami Tensei: Devil Survivor 2 Record Breaker,"45,99 €",,https://sandbox.oxylabs.io/products/381
Gears of War 4,"70,99 €",,https://sandbox.oxylabs.io/products/382
Halo 5: Guardians,"64,99 €",,https://sandbox.oxylabs.io/products/383
Football Manager 2012,"79,99 €",,https://sandbox.oxylabs.io/products/384
Inscryption,"87,99 €",,https://sandbox.oxylabs.io/products/385
ZEN Pinball 2: South Park: Super-Sweet Pinball,"60,99 €",,https://sandbox.oxylabs.io/products/386
Trine 2: Director's Cut,"79,99 €",,https://sandbox.oxylabs.io/products/387
Guild Wars Factions,"84,99 €",,https://sandbox.oxylabs.io/products/388
Guacamelee!,"78,99 €",,https://sandbox.oxylabs.io/products/389
No More Heroes 2: Desperate Struggle,"88,99 €",,https://sandbox.oxylabs.io/products/390
LEGO Star Wars II: The Original Trilogy,"87,99 €",,https://sandbox.oxylabs.io/products/391
80 Days (2015),"74,99 €",,https://sandbox.oxylabs.io/products/392
Spore,"57,99 €",,https://sandbox.oxylabs.io/products/393
Unity of Command,"73,99 €",,https://sandbox.oxylabs.io/products/394
Colin McRae Rally 04,"82,99 €",,https://sandbox.oxylabs.io/products/395
Skies of Arcadia Legends,"87,99 €",,https://sandbox.oxylabs.io/products/396
Fear Effect 2: Retro Helix,"72,99 €",,https://sandbox.oxylabs.io/products/397
Sega GT,"79,99 €",,https://sandbox.oxylabs.io/products/398
Kingdom: Two Crowns,"72,99 €",,https://sandbox.oxylabs.io/products/399
Hearthstone: Heroes of Warcraft - The Grand Tournament,"41,99 €",,https://sandbox.oxylabs.io/products/400
Eliza,"62,99 €",,https://sandbox.oxylabs.io/products/401
"Time Gentlemen, Please!","74,99 €",,https://sandbox.oxylabs.io/products/402
Horizon Zero Dawn: Complete Edition,"65,99 €",,https://sandbox.oxylabs.io/products/403
Mushihimesama,"84,99 €",,https://sandbox.oxylabs.io/products/404
Mario & Luigi: Bowser's Inside Story + Bowser Jr.'s Journey,"78,99 €",,https://sandbox.oxylabs.io/products/405
Total War: WARHAMMER II - Rise of the Tomb Kings,"70,99 €",,https://sandbox.oxylabs.io/products/406
Guilty Gear -Strive-,"80,99 €",,https://sandbox.oxylabs.io/products/407
Frozen Synapse Prime,"72,99 €",,https://sandbox.oxylabs.io/products/408
Killzone 3,"80,99 €",,https://sandbox.oxylabs.io/products/409
Devil May Cry 3: Dante's Awakening,"91,99 €",,https://sandbox.oxylabs.io/products/410
Professor Layton and the Diabolical Box,"85,99 €",,https://sandbox.oxylabs.io/products/411
Europa Universalis IV: Wealth of Nations,"84,99 €",,https://sandbox.oxylabs.io/products/412
Disciples II: Dark Prophecy,"87,99 €",,https://sandbox.oxylabs.io/products/413
Silent Hill 2: Restless Dreams,"87,99 €",,https://sandbox.oxylabs.io/products/414
Frostpunk,"84,99 €",,https://sandbox.oxylabs.io/products/415
Football Manager 2020,"60,99 €",,https://sandbox.oxylabs.io/products/416
Polybius,"72,99 €",,https://sandbox.oxylabs.io/products/417
Crysis Warhead,"79,99 €",,https://sandbox.oxylabs.io/products/418
Uncharted: The Lost Legacy,"80,99 €",,https://sandbox.oxylabs.io/products/419
Tom Clancy's Rainbow Six 3: Black Arrow,"79,99 €",,https://sandbox.oxylabs.io/products/420
Griftlands,"77,99 €",,https://sandbox.oxylabs.io/products/421
ZEN Pinball 2: Aliens Vs. Pinball,"61,99 €",,https://sandbox.oxylabs.io/products/422
Bit.Trip Complete,"81,99 €",,https://sandbox.oxylabs.io/products/423
Classic NES Series: Super Mario Bros.,"85,99 €",,https://sandbox.oxylabs.io/products/424
Age of Mythology: The Titans,"88,99 €",,https://sandbox.oxylabs.io/products/425
SimCity 4,"87,99 €",,https://sandbox.oxylabs.io/products/426
Sega Soccer Slam,"77,99 €",,https://sandbox.oxylabs.io/products/427
Spider-Man: Mysterio's Menace,"78,99 €",,https://sandbox.oxylabs.io/products/428
Super Mario Advance,"73,99 €",,https://sandbox.oxylabs.io/products/429
Microsoft Train Simulator,"76,99 €",,https://sandbox.oxylabs.io/products/430
San Francisco Rush 2049,"86,99 €",,https://sandbox.oxylabs.io/products/431
WipeOut 64,"75,99 €",,https://sandbox.oxylabs.io/products/432
Dead or Alive,"85,99 €",,https://sandbox.oxylabs.io/products/433
Magic: The Gathering Arena,"31,99 €",,https://sandbox.oxylabs.io/products/434
Lair of the Clockwork God,"74,99 €",,https://sandbox.oxylabs.io/products/435
"Snipperclips Plus: Cut It Out, Together!","81,99 €",,https://sandbox.oxylabs.io/products/436
Tails Of Iron,"84,99 €",,https://sandbox.oxylabs.io/products/437
Hatsune Miku: Project Diva Future Tone - Colorful Tone,"77,99 €",,https://sandbox.oxylabs.io/products/438
Hatsune Miku: Project Diva Future Tone - Future Sound,"75,99 €",,https://sandbox.oxylabs.io/products/439
Dark Void Zero,"72,99 €",,https://sandbox.oxylabs.io/products/440
Etrian Odyssey IV: Legends of the Titan,"83,99 €",,https://sandbox.oxylabs.io/products/441
Black Mesa,"89,99 €",,https://sandbox.oxylabs.io/products/442
Rise of Nations: Rise of Legends,"84,99 €",,https://sandbox.oxylabs.io/products/443
FRU,"69,99 €",,https://sandbox.oxylabs.io/products/444
FTL: Faster Than Light,"84,99 €",,https://sandbox.oxylabs.io/products/445
Dragon Quest V: Hand of the Heavenly Bride,"86,99 €",,https://sandbox.oxylabs.io/products/446
Xenoblade Chronicles X,"91,99 €",,https://sandbox.oxylabs.io/products/447
Ace Combat 5: The Unsung War,"89,99 €",,https://sandbox.oxylabs.io/products/448
Guacamelee! 2,"75,99 €",,https://sandbox.oxylabs.io/products/449
Resogun,"77,99 €",,https://sandbox.oxylabs.io/products/450
DEFCON: Everybody Dies,"83,99 €",,https://sandbox.oxylabs.io/products/451
Tom Clancy's The Division 2,"46,99 €",,https://sandbox.oxylabs.io/products/452
Pinball FX 2: Marvel Pinball - Vengeance and Virtue,"84,99 €",,https://sandbox.oxylabs.io/products/453
NASCAR: Dirt to Daytona,"88,99 €",,https://sandbox.oxylabs.io/products/454
Puyo Pop,"72,99 €",,https://sandbox.oxylabs.io/products/455
Rayman Advance,"78,99 €",,https://sandbox.oxylabs.io/products/456
Saints Row: The Third,"77,99 €",,https://sandbox.oxylabs.io/products/457
Gran Turismo 5,"78,99 €",,https://sandbox.oxylabs.io/products/458
Tron 2.0,"83,99 €",,https://sandbox.oxylabs.io/products/459
NieR: Automata,"86,99 €",,https://sandbox.oxylabs.io/products/460
Marvel's Spider-Man: Miles Morales,"76,99 €",,https://sandbox.oxylabs.io/products/461
Pokemon Ultra Moon,"76,99 €",,https://sandbox.oxylabs.io/products/462
The Darkside Detective: A Fumble in the Dark,"79,99 €",,https://sandbox.oxylabs.io/products/463
Danmaku Unlimited 3,"81,99 €",,https://sandbox.oxylabs.io/products/464
Nioh: Complete Edition,"70,99 €",,https://sandbox.oxylabs.io/products/465
Half-Minute Hero,"79,99 €",,https://sandbox.oxylabs.io/products/466
Madden NFL 11,"58,99 €",,https://sandbox.oxylabs.io/products/467
Age of Empires II: Definitive Edition,"88,99 €",,https://sandbox.oxylabs.io/products/468
Sega Ages: Fantasy Zone,"79,99 €",,https://sandbox.oxylabs.io/products/469
Mutant Mudds Deluxe,"73,99 €",,https://sandbox.oxylabs.io/products/470
The Lord of the Rings: The Battle for Middle-Earth II,"78,99 €",,https://sandbox.oxylabs.io/products/471
Classic NES Series: The Legend of Zelda,"85,99 €",,https://sandbox.oxylabs.io/products/472
Battlefield Vietnam,"75,99 €",,https://sandbox.oxylabs.io/products/473
Medieval: Total War - Viking Invasion,"83,99 €",,https://sandbox.oxylabs.io/products/474
NBA 2K3,"63,99 €",,https://sandbox.oxylabs.io/products/475
Dance Dance Revolution Konamix,"87,99 €",,https://sandbox.oxylabs.io/products/476
Street Fighter III: 3rd Strike,"87,99 €",,https://sandbox.oxylabs.io/products/477
Tom Clancy's Ghost Recon 2 Summit Strike,"70,99 €",,https://sandbox.oxylabs.io/products/478
Baba Is You,"80,99 €",,https://sandbox.oxylabs.io/products/479
Guild Wars Nightfall,"85,99 €",,https://sandbox.oxylabs.io/products/480
Lara Croft GO,"58,99 €",,https://sandbox.oxylabs.io/products/481
Disgaea 2: Cursed Memories,"70,99 €",,https://sandbox.oxylabs.io/products/482
Minecraft: PlayStation Vita Edition,"74,99 €",,https://sandbox.oxylabs.io/products/483
Bit.Trip Presents...Runner2: Future Legend of Rhythm Alien,"78,99 €",,https://sandbox.oxylabs.io/products/484
The Binding of Isaac,"83,99 €",,https://sandbox.oxylabs.io/products/485
Warhawk,"83,99 €",,https://sandbox.oxylabs.io/products/486
Valkyrie Profile 2: Silmeria,"89,99 €",,https://sandbox.oxylabs.io/products/487
New Super Mario Bros. U,"80,99 €",,https://sandbox.oxylabs.io/products/488
PixelJunk Monsters: Ultimate HD,"76,99 €",,https://sandbox.oxylabs.io/products/489
Rift,"73,99 €",,https://sandbox.oxylabs.io/products/490
Zero Escape: Virtue's Last Reward,"88,99 €",,https://sandbox.oxylabs.io/products/491
Project CARS 2,"72,99 €",,https://sandbox.oxylabs.io/products/492
Child of Eden,"79,99 €",,https://sandbox.oxylabs.io/products/493
Shift 2: Unleashed,"61,99 €",,https://sandbox.oxylabs.io/products/494
Sid Meier's Civilization IV: Warlords,"81,99 €",,https://sandbox.oxylabs.io/products/495
The Blackwell Epiphany,"77,99 €",,https://sandbox.oxylabs.io/products/496
The Lord of the Rings Online: Siege of Mirkwood,"70,99 €",,https://sandbox.oxylabs.io/products/497
One Finger Death Punch 2,"81,99 €",,https://sandbox.oxylabs.io/products/498
Retro City Rampage DX,"75,99 €",,https://sandbox.oxylabs.io/products/499
Out of the Park Baseball 10,"76,99 €",,https://sandbox.oxylabs.io/products/500
Bangai-O Spirits,"78,99 €",,https://sandbox.oxylabs.io/products/501
The Forest,"73,99 €",,https://sandbox.oxylabs.io/products/502
Tekken Tag Tournament 2: Wii U Edition,"80,99 €",,https://sandbox.oxylabs.io/products/503
Call of Duty: Modern Warfare Remastered,"71,99 €",,https://sandbox.oxylabs.io/products/504
MLB The Show 20,"65,99 €",,https://sandbox.oxylabs.io/products/505
Hearts of Iron II,"83,99 €",,https://sandbox.oxylabs.io/products/506
Ring Fit Adventure,"86,99 €",,https://sandbox.oxylabs.io/products/507
Sackboy: A Big Adventure,"83,99 €",,https://sandbox.oxylabs.io/products/508
ZEN Pinball 2: Portal Pinball,"49,99 €",,https://sandbox.oxylabs.io/products/509
Star Wars Pinball,"71,99 €",,https://sandbox.oxylabs.io/products/510
Crush,"82,99 €",,https://sandbox.oxylabs.io/products/511
Total War: WARHAMMER II - Curse of the Vampire Coast,"74,99 €",,https://sandbox.oxylabs.io/products/512
Riven: The Sequel to Myst,"88,99 €",,https://sandbox.oxylabs.io/products/513
Guardian Heroes,"81,99 €",,https://sandbox.oxylabs.io/products/514
Outer Wilds: Echoes of the Eye,"86,99 €",,https://sandbox.oxylabs.io/products/515
Duck Game,"80,99 €",,https://sandbox.oxylabs.io/products/516
Icewind Dale II,"83,99 €",,https://sandbox.oxylabs.io/products/517
Age of Empires,"87,99 €",,https://sandbox.oxylabs.io/products/518
EverQuest II: Echoes of Faydwer,"86,99 €",,https://sandbox.oxylabs.io/products/519
Pocket Card Jockey,"81,99 €",,https://sandbox.oxylabs.io/products/520
Bleach: The Blade of Fate,"74,99 €",,https://sandbox.oxylabs.io/products/521
Lumines: Electronic Symphony,"79,99 €",,https://sandbox.oxylabs.io/products/522
Splatoon 2,"84,99 €",,https://sandbox.oxylabs.io/products/523
Crackdown,"79,99 €",,https://sandbox.oxylabs.io/products/524
Observer: System Redux,"76,99 €",,https://sandbox.oxylabs.io/products/525
EverQuest II,"73,99 €",,https://sandbox.oxylabs.io/products/526
Yakuza 6: The Song of Life,"84,99 €",,https://sandbox.oxylabs.io/products/527
Fable: The Lost Chapters,"86,99 €",,https://sandbox.oxylabs.io/products/528
MLB 06: The Show,"86,99 €",,https://sandbox.oxylabs.io/products/529
Card Hunter (2013),"77,99 €",,https://sandbox.oxylabs.io/products/530
Madden NFL 17,"53,99 €",,https://sandbox.oxylabs.io/products/531
Picross DS,"80,99 €",,https://sandbox.oxylabs.io/products/532
Knights and Bikes,"83,99 €",,https://sandbox.oxylabs.io/products/533
Steins;Gate,"87,99 €",,https://sandbox.oxylabs.io/products/534
Clubhouse Games,"78,99 €",,https://sandbox.oxylabs.io/products/535
Super Puzzle Fighter II,"83,99 €",,https://sandbox.oxylabs.io/products/536
Tom Clancy's Rainbow Six 3: Raven Shield,"87,99 €",,https://sandbox.oxylabs.io/products/537
Xenosaga Episode I: Der Wille zur Macht,"84,99 €",,https://sandbox.oxylabs.io/products/538
World of Outlaws: Sprint Cars,"72,99 €",,https://sandbox.oxylabs.io/products/539
Combat Flight Simulator 2: WWII Pacific Theater,"70,99 €",,https://sandbox.oxylabs.io/products/540
Resistance 3,"78,99 €",,https://sandbox.oxylabs.io/products/541
Orcs Must Die! 2,"79,99 €",,https://sandbox.oxylabs.io/products/542
BYE-BYE BOXBOY!,"79,99 €",,https://sandbox.oxylabs.io/products/543
Picross 3D,"81,99 €",,https://sandbox.oxylabs.io/products/544
Gunstar Super Heroes,"78,99 €",,https://sandbox.oxylabs.io/products/545
Stretchmo,"80,99 €",,https://sandbox.oxylabs.io/products/546
Trials of Fire,"70,99 €",,https://sandbox.oxylabs.io/products/547
The Swapper,"76,99 €",,https://sandbox.oxylabs.io/products/548
Mighty Flip Champs!,"77,99 €",,https://sandbox.oxylabs.io/products/549
Persona 2: Eternal Punishment,"45,99 €",,https://sandbox.oxylabs.io/products/550
Prey (2006),"78,99 €",,https://sandbox.oxylabs.io/products/551
Tales of Monkey Island Chapter 5: Rise of the Pirate God,"77,99 €",,https://sandbox.oxylabs.io/products/552
Crisis Core: Final Fantasy VII,"86,99 €",,https://sandbox.oxylabs.io/products/553
Starseed Pilgrim,"62,99 €",,https://sandbox.oxylabs.io/products/554
Age of Conan: Rise of the Godslayer,"76,99 €",,https://sandbox.oxylabs.io/products/555
OlliOlli: Switch Stance,"78,99 €",,https://sandbox.oxylabs.io/products/556
Titanfall,"61,99 €",,https://sandbox.oxylabs.io/products/557
Monaco: What's Yours Is Mine,"77,99 €",,https://sandbox.oxylabs.io/products/558
Castle Crashers Remastered,"80,99 €",,https://sandbox.oxylabs.io/products/559
Pac-Man Championship Edition,"85,99 €",,https://sandbox.oxylabs.io/products/560
Mutant Mudds: Super Challenge,"69,99 €",,https://sandbox.oxylabs.io/products/561
Rogue Galaxy,"79,99 €",,https://sandbox.oxylabs.io/products/562
inFamous 2,"86,99 €",,https://sandbox.oxylabs.io/products/563
Nintendogs: Chihuahua & Friends,"80,99 €",,https://sandbox.oxylabs.io/products/564
No Man's Sky Beyond,"82,99 €",,https://sandbox.oxylabs.io/products/565
Yakuza 5,"86,99 €",,https://sandbox.oxylabs.io/products/566
Sunlight,"54,99 €",,https://sandbox.oxylabs.io/products/567
UnderMine,"84,99 €",,https://sandbox.oxylabs.io/products/568
WarioWare: Smooth Moves,"75,99 €",,https://sandbox.oxylabs.io/products/569
Helldivers,"70,99 €",,https://sandbox.oxylabs.io/products/570
Worldwide Soccer Manager 2009,"76,99 €",,https://sandbox.oxylabs.io/products/571
Valdis Story: Abyssal City,"77,99 €",,https://sandbox.oxylabs.io/products/572
Art Style: PiCTOBiTS,"76,99 €",,https://sandbox.oxylabs.io/products/573
Sonic Advance 2,"80,99 €",,https://sandbox.oxylabs.io/products/574
Rayman 3,"74,99 €",,https://sandbox.oxylabs.io/products/575
Steel Battalion,"85,99 €",,https://sandbox.oxylabs.io/products/576
XGIII: Extreme G Racing,"78,99 €",,https://sandbox.oxylabs.io/products/577
FIFA 2001,"73,99 €",,https://sandbox.oxylabs.io/products/578
Crimson Skies,"77,99 €",,https://sandbox.oxylabs.io/products/579
Professor Layton and the Last Specter,"83,99 €",,https://sandbox.oxylabs.io/products/580
Danganronpa 1-2 Reload,"84,99 €",,https://sandbox.oxylabs.io/products/581
Nintendogs: Lab & Friends,"76,99 €",,https://sandbox.oxylabs.io/products/582
Xenoblade Chronicles 2,"87,99 €",,https://sandbox.oxylabs.io/products/583
World of Warcraft: Shadowlands,"40,99 €",,https://sandbox.oxylabs.io/products/584
RACE 07: Official WTCC Game,"88,99 €",,https://sandbox.oxylabs.io/products/585
2010 FIFA World Cup South Africa,"83,99 €",,https://sandbox.oxylabs.io/products/586
Gravity Rush,"85,99 €",,https://sandbox.oxylabs.io/products/587
Pokemon Omega Ruby,"75,99 €",,https://sandbox.oxylabs.io/products/588
